Sno,Request_id,Notification_Id,MGS,DBS,LCV_Num,Transaction_Id,Route_Duration,Route_distance,Status,Operator_id,Allocation_date,Modifier_operator_id,Modified_date
166,195srm_energy240718064033,893,upsidc,srm_energy,UP65KT3613,UP65KT3613upsidc240718122229,67,48,Reached,Scheduling Engine,7/18/2024 1:10,NULL,8/21/2024 8:44
167,196saurav240718064117,892,cgs_harua,saurav,UP80HT5137,UP80HT5137cgs_harua240718122859,26,15,Reached,Scheduling Engine,7/18/2024 1:11,NULL,8/21/2024 8:44
168,194reliance_bp_harua240718063848,902,upsidc,reliance_bp_harua,GJ18BT9140,GJ18BT9140upsidc240718063800,30,21,Reached,Scheduling Engine,7/18/2024 1:17,NULL,8/21/2024 8:44
169,197vishnu240718074546,911,cgs_harua,vishnu,UP80HT5144,UP80HT5144cgs_harua240718063043,28,20,Reached,Scheduling Engine,7/18/2024 2:15,NULL,8/21/2024 8:44
170,198reliance_bp240718085316,924,cgs_harua,reliance_bp,UP80HT5298,UP80HT5298cgs_harua240718085319,60,39,Reached,Scheduling Engine,7/18/2024 3:23,NULL,8/21/2024 8:44
171,199rameshwar240718085514,927,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240718085534,76,49,Reached,Scheduling Engine,7/18/2024 3:26,NULL,8/21/2024 8:44
172,200vishnu240718101145,929,cgs_harua,vishnu,GJ18BT9112,GJ18BT9112cgs_harua240718090229,28,20,Reached,Scheduling Engine,7/18/2024 4:42,NULL,8/21/2024 8:44
173,201reliance_bp_harua240718105347,943,upsidc,reliance_bp_harua,UP80HT5145,UP80HT5145upsidc240718092505,30,21,Reached,Scheduling Engine,7/18/2024 5:29,NULL,8/21/2024 8:44
174,202suresh240718110852,944,cgs_harua,suresh,UP80HT5139,UP80HT5139cgs_harua240718094735,78,42,Reached,Scheduling Engine,7/18/2024 5:39,NULL,8/21/2024 8:44
175,203saurav240718111400,947,cgs_harua,saurav,GJ18BT9112,GJ18BT9112cgs_harua240718090229,26,15,Reached,Scheduling Engine,7/18/2024 5:47,NULL,8/21/2024 8:44
176,204saurav240718120241,958,cgs_harua,saurav,UP80HT5137,UP80HT5137cgs_harua240718115247,26,15,Reached,Scheduling Engine,7/18/2024 6:32,NULL,8/21/2024 8:44
177,205atulya240718120303,960,cgs_harua,atulya,UP80HT5138,UP80HT5138cgs_harua240718105951,45,27,Reached,Scheduling Engine,7/18/2024 6:33,NULL,8/21/2024 8:44
178,206mirzamurad240718011714,974,cgs_harua,mirzamurad,UP80HT5299,UP80HT5299cgs_harua240718120141,38,27,Reached,Scheduling Engine,7/18/2024 7:47,NULL,8/21/2024 8:44
179,207rameshwar240718011803,975,cgs_harua,rameshwar,UP80HT4944,UP80HT4944cgs_harua240718122713,76,49,Reached,Scheduling Engine,7/18/2024 7:48,NULL,8/21/2024 8:44
180,208vishnu240718020524,995,cgs_harua,vishnu,UP65LT2768,UP65LT2768cgs_harua240718012812,28,20,Reached,Scheduling Engine,7/18/2024 8:35,NULL,8/21/2024 8:44
181,209atulya240718020921,996,cgs_harua,atulya,UP80JT1056,UP80JT1056cgs_harua240718012905,45,27,Reached,Scheduling Engine,7/18/2024 8:39,NULL,8/21/2024 8:44
182,210reliance_bp240718032446,1009,cgs_harua,reliance_bp,UP65LT8639,UP65LT8639cgs_harua240718021348,60,39,Reached,Scheduling Engine,7/18/2024 9:54,NULL,8/21/2024 8:44
183,211rameshwar240718032528,1012,cgs_harua,suresh,UP65LT8638,UP65LT8638cgs_harua240718021044,78,42,Reached,Scheduling Engine,7/18/2024 9:55,NULL,8/21/2024 8:44
184,212lala_auto240718040602,1019,upsidc,lala_auto,UP80HT4943,UP80HT4943upsidc240718030806,50,37,Reached,Scheduling Engine,7/18/2024 10:36,NULL,8/21/2024 8:44
185,213vishnu240718050717,1025,cgs_harua,vishnu,GJ18BT9472,GJ18BT9472cgs_harua240718033739,28,20,Reached,Scheduling Engine,7/18/2024 11:37,NULL,8/21/2024 8:44
186,214rameshwar240718052702,1026,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240718024922,76,49,Reached,Scheduling Engine,7/18/2024 11:57,NULL,8/21/2024 8:44
187,215Reliance_bp_harua240718052738,1033,upsidc,reliance_bp_harua,GJ18BT9140,GJ18BT9140upsidc240718043111,30,21,Reached,Scheduling Engine,7/18/2024 12:33,NULL,8/21/2024 8:44
188,218rameshwar240718062447,1041,cgs_harua,rameshwar,UP80HT5139,UP80HT5139cgs_harua240718053536,76,49,Reached,Scheduling Engine,7/18/2024 12:54,NULL,8/21/2024 8:44
189,219vishnu240718063020,1044,cgs_harua,vishnu,UP80HT5144,UP80HT5144cgs_harua240718053348,28,20,Reached,Scheduling Engine,7/18/2024 13:00,NULL,8/21/2024 8:44
190,220srm_energy240718072315,1051,upsidc,srm_energy,UP65KT8525,UP65KT8525upsidc240718062703,67,48,Reached,Scheduling Engine,7/18/2024 13:53,NULL,8/21/2024 8:44
191,221cholapur240718085757,1065,cgs_harua,cholapur,UP65LT8640,UP65LT8640cgs_harua240718072237,22,14,Reached,Scheduling Engine,7/18/2024 15:28,NULL,8/21/2024 8:44
192,222mirzamurad240718094855,1068,cgs_harua,mirzamurad,UP80HT5137,UP80HT5137cgs_harua240718090142,38,27,Reached,Scheduling Engine,7/18/2024 16:19,NULL,8/21/2024 8:44
193,223reliance_bp_harua240718094959,1069,upsidc,reliance_bp_harua,UP80HT5145,UP80HT5145upsidc240718083810,30,21,Reached,Scheduling Engine,7/18/2024 16:20,NULL,8/21/2024 8:44
194,224saurav240718095030,1070,cgs_harua,saurav,GJ18BT9112,GJ18BT9112cgs_harua240718080021,26,15,Reached,Scheduling Engine,7/18/2024 16:20,NULL,8/21/2024 8:44
195,225suresh240718110809,1083,cgs_harua,suresh,UP65LT8638,UP65LT8638cgs_harua240718100712,78,42,Reached,Scheduling Engine,7/18/2024 17:38,NULL,8/21/2024 8:44
196,226vishnu240718110845,1084,cgs_harua,vishnu,UP65LT2768,UP65LT2768cgs_harua240718100804,28,20,Reached,Scheduling Engine,7/18/2024 17:38,NULL,8/21/2024 8:44
197,227reliance_bp240719122906,1089,cgs_harua,reliance_bp,UP80HT5298,UP80HT5298cgs_harua240718110528,60,39,Reached,Scheduling Engine,7/18/2024 18:59,NULL,8/21/2024 8:44
198,228rameshwar240719122959,1090,cgs_harua,suresh,UP80HT4944,UP80HT4944cgs_harua240718110441,78,42,Reached,Scheduling Engine,7/18/2024 19:00,NULL,8/21/2024 8:44
199,229vishnu240719063752,1097,cgs_harua,vishnu,GJ18BT9472,GJ18BT9472cgs_harua240719123528,28,20,Reached,Scheduling Engine,7/19/2024 1:07,NULL,8/21/2024 8:44
200,230suresh240719071300,1104,cgs_harua,atulya,UP80HT5138,UP80HT5138cgs_harua240719072421,45,27,Reached,Scheduling Engine,7/19/2024 4:01,NULL,8/21/2024 8:44
201,234atulya240719093154,1108,cgs_harua,vishnu,UP80HT5144,UP80HT5144cgs_harua240719082432,28,20,Reached,Scheduling Engine,7/19/2024 4:01,NULL,8/21/2024 8:44
202,232mansha240719082031,1112,cgs_harua,saurav,UP80HT5397,UP80HT5397cgs_harua240719092943,26,15,Reached,Scheduling Engine,7/19/2024 4:01,NULL,8/21/2024 8:44
203,236reliance_bp240719114516,1138,cgs_harua,reliance_bp,UP65LT8639,UP65LT8639cgs_harua240719102142,60,39,Reached,Scheduling Engine,7/19/2024 6:15,NULL,8/21/2024 8:44
204,235saurav240719093846,1139,cgs_harua,suresh,UP65LT8638,UP65LT8638cgs_harua240719103353,78,42,Reached,Scheduling Engine,7/19/2024 6:15,NULL,8/21/2024 8:44
205,237atulya240719114900,1145,cgs_harua,cholapur,UP80JT1056,UP80JT1056cgs_harua240719113741,22,14,Reached,Scheduling Engine,7/19/2024 6:19,NULL,8/21/2024 8:44
206,238lala_auto240719114942,1147,upsidc,lala_auto,UP65KT3613,UP65KT3613upsidc240719091434,50,37,Reached,Scheduling Engine,7/19/2024 6:19,NULL,8/21/2024 8:44
207,239atulya240719014126,1167,cgs_harua,cholapur,UP65LT8640,UP65LT8640cgs_harua240719120433,22,14,Reached,Scheduling Engine,7/19/2024 8:11,NULL,8/21/2024 8:44
208,240saurav240719022021,1168,cgs_harua,saurav,GJ18BT9112,GJ18BT9112cgs_harua240719120616,26,15,Reached,Scheduling Engine,7/19/2024 8:50,NULL,8/21/2024 8:44
209,241reliance_bp_harua240719022240,1179,upsidc,reliance_bp_harua,GJ18BT9140,GJ18BT9140upsidc240719122213,30,21,Reached,Scheduling Engine,7/19/2024 8:52,NULL,8/21/2024 8:44
210,242srm_energy240719031104,1211,upsidc,srm_energy,UP80HT4943,UP80HT4943upsidc240719021100,67,48,Reached,Scheduling Engine,7/19/2024 9:41,NULL,8/21/2024 8:44
211,243rameshwar240719031349,1208,cgs_harua,rameshwar,UP80HT5139,UP80HT5139cgs_harua240719015501,76,49,Reached,Scheduling Engine,7/19/2024 9:43,NULL,8/21/2024 8:44
212,244suresh240719043227,1214,cgs_harua,suresh,UP80HT4944,UP80HT4944cgs_harua240719022136,78,42,Reached,Scheduling Engine,7/19/2024 11:02,NULL,8/21/2024 8:44
213,245mirzamurad240719043350,1217,cgs_harua,mirzamurad,UP80HT5137,UP80HT5137cgs_harua240719025556,38,27,Reached,Scheduling Engine,7/19/2024 11:04,NULL,8/21/2024 8:44
214,247reliance_bp240719053431,1227,cgs_harua,reliance_bp,UP80HT5298,UP80HT5298cgs_harua240719044323,60,39,Reached,Scheduling Engine,7/19/2024 12:04,NULL,8/21/2024 8:44
215,246saurav240719050042,1226,cgs_harua,atulya,UP80HT5138,UP80HT5138cgs_harua240719044524,45,27,Reached,Scheduling Engine,7/19/2024 12:04,NULL,8/21/2024 8:44
216,248reliance_bp_harua240719064733,1245,upsidc,reliance_bp_harua,UP80HT5145,UP80HT5145sanchtena240719054342,30,21,Reached,Scheduling Engine,7/19/2024 13:17,NULL,8/21/2024 8:44
218,250saurav240719074158,1247,cgs_harua,saurav,GJ18BT9472,GJ18BT9472cgs_harua240719060722,26,15,Reached,Scheduling Engine,7/19/2024 14:12,NULL,8/21/2024 8:44
219,251Rameshwar240719075231,1259,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240719054312,76,49,Reached,Scheduling Engine,7/19/2024 14:23,NULL,8/21/2024 8:44
220,252atulya240719085230,1263,cgs_harua,atulya,UP80JT1056,UP80JT1056cgs_harua240719073218,45,27,Reached,Scheduling Engine,7/19/2024 15:22,NULL,8/21/2024 8:44
221,253suresh240719085920,1267,cgs_harua,suresh,UP65LT8638,UP65LT8638cgs_harua240719073621,78,42,Reached,Scheduling Engine,7/19/2024 15:29,NULL,8/21/2024 8:44
222,254lala_auto240719094807,1275,upsidc,lala_auto,UP65KT8525,UP65KT8525upsidc240719082058,50,37,Reached,Scheduling Engine,7/19/2024 16:18,NULL,8/21/2024 8:44
223,255saurav240719103009,1278,cgs_harua,saurav,GJ18BT9112,GJ18BT9112cgs_harua240719083657,26,15,Reached,Scheduling Engine,7/19/2024 17:00,NULL,8/21/2024 8:44
224,256reliance_bp240719103101,1279,cgs_harua,reliance_bp,UP65LT8639,UP65LT8639cgs_harua240719084111,60,39,Reached,Scheduling Engine,7/19/2024 17:01,NULL,8/21/2024 8:44
225,257rameshwar240720120614,1284,cgs_harua,rameshwar,UP80HT5139,UP80HT5139cgs_harua240719103558,76,49,Reached,Scheduling Engine,7/19/2024 18:36,NULL,8/21/2024 8:44
226,258cholapur240720120648,1285,cgs_harua,cholapur,UP65LT8640,UP65LT8640cgs_harua240719103147,22,14,Reached,Scheduling Engine,7/19/2024 18:36,NULL,8/21/2024 8:44
227,259suresh240720010216,1296,cgs_harua,suresh,UP80HT4944,UP80HT4944cgs_harua240720120422,78,42,Reached,Scheduling Engine,7/19/2024 19:32,NULL,8/21/2024 8:44
228,260vishnu240720055733,1300,cgs_harua,vishnu,UP80HT5144,UP80HT5144cgs_harua240720010341,28,20,Reached,Scheduling Engine,7/20/2024 0:27,NULL,8/21/2024 8:44
229,261vishnu240720085503,1309,cgs_harua,vishnu,GJ18BT9472,GJ18BT9472cgs_harua240720063522,28,20,Reached,Scheduling Engine,7/20/2024 3:25,NULL,8/21/2024 8:44
230,262suresh240720101943,1323,cgs_harua,suresh,UP65LT8638,UP65LT8638cgs_harua240720091354,78,42,Reached,Scheduling Engine,7/20/2024 4:49,NULL,8/21/2024 8:44
231,264srm_energy240720104706,1332,upsidc,srm_energy,UP65KT3613,UP65KT3613upsidc240720094925,67,48,Reached,Scheduling Engine,7/20/2024 5:17,NULL,8/21/2024 8:44
232,266saurav240720112519,1335,cgs_harua,saurav,UP80HT5298,UP80HT5298cgs_harua240720100840,26,15,Reached,Scheduling Engine,7/20/2024 5:55,NULL,8/21/2024 8:44
233,267atulya240720112600,1336,cgs_harua,atulya,UP80HT5138,UP80HT5138cgs_harua240720101005,45,27,Reached,Scheduling Engine,7/20/2024 5:56,NULL,8/21/2024 8:44
234,268rameshwar240720121403,1348,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240720120641,76,49,Reached,Scheduling Engine,7/20/2024 6:44,NULL,8/21/2024 8:44
235,269reliance_bp_harua240720123908,1349,upsidc,reliance_bp_harua,UP80HT5145,UP80HT5145upsidc240720111804,30,21,Reached,Scheduling Engine,7/20/2024 7:09,NULL,8/21/2024 8:44
236,270mirzamurad240720015214,1362,cgs_harua,mirzamurad,UP80HT5137,UP80HT5137cgs_harua240720125921,38,27,Reached,Scheduling Engine,7/20/2024 8:22,NULL,8/21/2024 8:44
237,271lala_auto240720022115,1379,upsidc,lala_auto,UP80HT4943,UP80HT4943upsidc240720013656,50,37,Reached,Scheduling Engine,7/20/2024 8:51,NULL,8/21/2024 8:44
238,272saurav240720025015,1385,cgs_harua,atulya,UP80JT1056,UP80JT1056cgs_harua240720020028,45,27,Reached,Scheduling Engine,7/20/2024 9:20,NULL,8/21/2024 8:44
239,273saurav240720025424,1386,cgs_harua,saurav,GJ18BT9112,GJ18BT9112cgs_harua240720125619,26,15,Reached,Scheduling Engine,7/20/2024 9:24,NULL,8/21/2024 8:44
240,274cholapur240720040209,1391,cgs_harua,cholapur,UP65LT8640,UP65LT8640cgs_harua240720023651,22,14,Reached,Scheduling Engine,7/20/2024 10:32,NULL,8/21/2024 8:44
241,275suresh240720043351,1394,cgs_harua,suresh,UP80HT4944,UP80HT4944cgs_harua240720023621,78,42,Reached,Scheduling Engine,7/20/2024 11:03,NULL,8/21/2024 8:44
242,276rameshwar240720065549,1408,cgs_harua,rameshwar,UP80HT5139,UP80HT5139cgs_harua240720044324,76,49,Reached,Scheduling Engine,7/20/2024 13:25,NULL,8/21/2024 8:44
243,277vishnu240720065624,1410,cgs_harua,vishnu,UP80HT5144,UP80HT5144cgs_harua240720044149,28,20,Reached,Scheduling Engine,7/20/2024 13:26,NULL,8/21/2024 8:44
244,278suresh240720075244,1432,cgs_harua,suresh,UP65LT8639,UP65LT8639cgs_harua240720060817,78,42,Reached,Scheduling Engine,7/20/2024 14:22,NULL,8/21/2024 8:44
245,279vishnu240720075350,1433,cgs_harua,vishnu,GJ18BT9472,GJ18BT9472cgs_harua240720060929,28,20,Reached,Scheduling Engine,7/20/2024 14:23,NULL,8/21/2024 8:44
246,280reliance_bp_harua240720091346,1437,upsidc,reliance_bp_harua,GJ18BT9140,GJ18BT9140upsidc240720054416,30,21,Reached,Scheduling Engine,7/20/2024 15:44,NULL,8/21/2024 8:44
247,282reliance_bp_harua240720091528,1448,upsidc,reliance_bp_harua,UP65KT8525,UP65KT8525upsidc240720074819,30,21,Reached,Scheduling Engine,7/20/2024 15:45,NULL,8/21/2024 8:44
248,283suresh240720092550,1444,cgs_harua,suresh,UP65LT8638,UP65LT8638cgs_harua240720075744,78,42,Reached,Scheduling Engine,7/20/2024 15:55,NULL,8/21/2024 8:44
249,284cholapur240720092623,1446,cgs_harua,cholapur,UP80HT5138,UP80HT5138cgs_harua240720072425,22,14,Reached,Scheduling Engine,7/20/2024 15:56,NULL,8/21/2024 8:44
250,285srm_energy240720101932,1459,upsidc,srm_energy,UP80HT5145,UP80HT5145upsidc240720090914,67,48,Reached,Scheduling Engine,7/20/2024 16:49,NULL,8/21/2024 8:44
254,289vishnu240721100429,1463,cgs_harua,vishnu,GJ18BT9112,GJ18BT9112cgs_harua240720084653,28,20,Reached,Scheduling Engine,7/21/2024 4:34,NULL,8/21/2024 8:44
255,290cholapur240721100629,1469,cgs_harua,cholapur,UP65LT8640,UP65LT8640cgs_harua240720105651,22,14,Reached,Scheduling Engine,7/21/2024 4:36,NULL,8/21/2024 8:44
256,291reliance_bp240721100659,1476,cgs_harua,reliance_bp,UP80HT5298,UP80HT5298cgs_harua240721015345,60,39,Reached,Scheduling Engine,7/21/2024 4:37,NULL,8/21/2024 8:44
257,292vishnu240721100717,1497,cgs_harua,vishnu,GJ18BT9472,GJ18BT9472cgs_harua240721083251,28,20,Reached,Scheduling Engine,7/21/2024 4:37,NULL,8/21/2024 8:44
258,293rameshwar240721101726,1500,cgs_harua,rameshwar,UP80HT5139,UP80HT5139cgs_harua240721083418,76,49,Reached,Scheduling Engine,7/21/2024 4:48,NULL,8/21/2024 8:44
259,294reliance_bp_harua240721101817,1518,upsidc,reliance_bp_harua,GJ18BT9140,GJ18BT9140upsidc240721100824,30,21,Reached,Scheduling Engine,7/21/2024 4:48,NULL,8/21/2024 8:44
260,295lala_auto240721102453,1526,upsidc,lala_auto,UP65KT3613,UP65KT3613upsidc240721102037,67,48,Reached,Scheduling Engine,7/21/2024 4:54,NULL,8/21/2024 8:44
261,296atulya240721102933,1527,cgs_harua,atulya,UP80JT1056,UP80JT1056cgs_harua240721095850,45,27,Reached,Scheduling Engine,7/21/2024 4:59,NULL,8/21/2024 8:44
262,297saurav240721121326,1544,cgs_harua,suresh,UP65LT8638,UP65LT8638cgs_harua240721095512,78,42,Reached,Scheduling Engine,7/21/2024 6:43,NULL,8/21/2024 8:44
263,298saurav240721121523,1549,cgs_harua,saurav,GJ18BT9112,GJ18BT9112cgs_harua240721102817,26,15,Reached,Scheduling Engine,7/21/2024 6:45,NULL,8/21/2024 8:44
264,299reliance_bp_harua240721122222,1541,upsidc,reliance_bp_harua,UP65KT8525,UP65KT8525upsidc240721104941,30,21,Reached,Scheduling Engine,7/21/2024 6:52,NULL,8/21/2024 8:44
265,300cholapur240721013753,1550,cgs_harua,cholapur,UP80HT5397,UP80HT5397cgs_harua240721120652,76,49,Reached,Scheduling Engine,7/21/2024 8:07,NULL,8/21/2024 8:44
266,301cholapur240721013852,1551,cgs_harua,cholapur,UP80HT5138,UP80HT5138cgs_harua240721120214,22,14,Reached,Scheduling Engine,7/21/2024 8:08,NULL,8/21/2024 8:44
267,302vishnu240721025950,1557,cgs_harua,vishnu,UP80HT5144,UP80HT5144cgs_harua240721012902,28,20,Reached,Scheduling Engine,7/21/2024 9:30,NULL,8/21/2024 8:44
268,303mirzamurad240721030022,1558,cgs_harua,mirzamurad,UP80HT5137,UP80HT5137cgs_harua240721012044,38,27,Reached,Scheduling Engine,7/21/2024 9:30,NULL,8/21/2024 8:44
269,304lala_auto240721040046,1573,upsidc,lala_auto,UP80HT5145,UP80HT5145upsidc240721030511,50,37,Reached,Scheduling Engine,7/21/2024 10:30,NULL,8/21/2024 8:44
270,305suresh240721042156,1576,cgs_harua,suresh,UP80HT4944,UP80HT4944cgs_harua240721065248,78,42,Reached,Scheduling Engine,7/21/2024 10:52,NULL,8/21/2024 8:44
271,306reliance_bp240721042256,1577,cgs_harua,reliance_bp,UP80HT5298,UP80HT5298cgs_harua240721030615,60,39,Reached,Scheduling Engine,7/21/2024 10:53,NULL,8/21/2024 8:44
272,307atulya240721044220,1588,cgs_harua,atulya,UP80JT1056,UP80JT1056cgs_harua240721042909,45,27,Reached,Scheduling Engine,7/21/2024 11:12,NULL,8/21/2024 8:44
273,308reliance_bp_harua240721054204,1605,upsidc,reliance_bp_harua,GJ18BT9140,GJ18BT9140upsidc240721034534,30,21,Reached,Scheduling Engine,7/21/2024 12:21,NULL,8/21/2024 8:44
274,309cholapur240721060919,1607,cgs_harua,cholapur,UP65LT8640,UP65LT8640cgs_harua240721043551,22,14,Reached,Scheduling Engine,7/21/2024 12:39,NULL,8/21/2024 8:44
275,311saurav240721061115,1615,cgs_harua,saurav,GJ18BT9472,GJ18BT9472cgs_harua240721043010,26,15,Reached,Scheduling Engine,7/21/2024 12:42,NULL,8/21/2024 8:44
276,312rameshwar240721074409,1644,cgs_harua,rameshwar,UP80HT5139,UP80HT5139cgs_harua240721061256,76,49,Reached,Scheduling Engine,7/21/2024 14:14,NULL,8/21/2024 8:44
277,313srm_energy240721074435,1646,upsidc,srm_energy,UP80HT4943,UP80HT4943upsidc240721063705,67,48,Reached,Scheduling Engine,7/21/2024 14:14,NULL,8/21/2024 8:44
278,314saurav240721075809,1659,cgs_harua,saurav,GJ18BT9112,GJ18BT9112cgs_harua240721064218,26,15,Reached,Scheduling Engine,7/21/2024 14:28,NULL,8/21/2024 8:44
279,315reliance_bp240721084024,1673,cgs_harua,reliance_bp,UP65LT8639,UP65LT8639cgs_harua240721073127,60,39,Reached,Scheduling Engine,7/21/2024 15:11,NULL,8/21/2024 8:44
280,316vishnu240721084349,1680,cgs_harua,vishnu,UP80HT5144,UP80HT5144cgs_harua240721084249,28,20,Reached,Scheduling Engine,7/21/2024 15:13,NULL,8/21/2024 8:44
281,317reliance_bp_harua240721090856,1691,upsidc,reliance_bp_harua,UP65KT8525,UP65KT8525upsidc240721083004,30,21,Reached,Scheduling Engine,7/21/2024 15:39,NULL,8/21/2024 8:44
282,318mirzamurad240721095030,1692,cgs_harua,mirzamurad,UP80HT5137,UP80HT5137cgs_harua240721071715,38,27,Reached,Scheduling Engine,7/21/2024 16:20,NULL,8/21/2024 8:44
283,319suresh240721095226,1693,cgs_harua,suresh,UP65LT8638,UP65LT8638cgs_harua240721084501,78,42,Reached,Scheduling Engine,7/21/2024 16:22,NULL,8/21/2024 8:44
284,320cholapur240721111305,1707,cgs_harua,cholapur,UP80HT5138,UP80HT5138cgs_harua240721094351,22,14,Reached,Scheduling Engine,7/21/2024 17:43,NULL,8/21/2024 8:44
285,321vishnu240721112947,1714,cgs_harua,vishnu,GJ18BT9472,GJ18BT9472cgs_harua240721095351,28,20,Reached,Scheduling Engine,7/21/2024 17:59,NULL,8/21/2024 8:44
286,322srm_energy240721115100,1715,upsidc,srm_energy,UP65KT3613,UP65KT3613upsidc240721103400,67,48,Reached,Scheduling Engine,7/21/2024 18:21,NULL,8/21/2024 8:44
287,323suresh240722120541,1716,cgs_harua,suresh,UP80HT4944,UP80HT4944cgs_harua240721111404,78,42,Reached,Scheduling Engine,7/21/2024 18:35,NULL,8/21/2024 8:44
288,324reliance_bp240722065412,1729,cgs_harua,reliance_bp,UP80HT5298,UP80HT5298cgs_harua240722122036,60,39,Reached,Scheduling Engine,7/22/2024 1:24,NULL,8/21/2024 8:44
289,325rameshwar240722065445,1730,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240722122534,76,49,Reached,Scheduling Engine,7/22/2024 1:24,NULL,8/21/2024 8:44
290,326atulya240722075907,1757,cgs_harua,atulya,UP80JT1056,UP80JT1056cgs_harua240722071017,45,27,Reached,Scheduling Engine,7/22/2024 2:29,NULL,8/21/2024 8:44
291,327sanchetna240722085146,1763,upsidc,sanchetna,GJ18BT9140,GJ18BT9140upsidc240722065508,32,20,Reached,Scheduling Engine,7/22/2024 3:30,NULL,8/21/2024 8:44
292,329reliance_bp240722093031,1764,cgs_harua,reliance_bp,UP65LT8639,UP65LT8639cgs_harua240722080037,60,39,Reached,Scheduling Engine,7/22/2024 4:00,NULL,8/21/2024 8:44
293,330saurav240722093117,1756,cgs_harua,saurav,GJ18BT9112,GJ18BT9112cgs_harua240722071153,26,15,Reached,Scheduling Engine,7/22/2024 4:01,NULL,8/21/2024 8:44
294,328reliance_bp_harua240722090002,1769,upsidc,reliance_bp_harua,UP65KT8525,UP65KT8525upsidc240722093156,30,21,Reached,Scheduling Engine,7/22/2024 5:21,NULL,8/21/2024 8:44
295,331suresh240722105141,1774,cgs_harua,suresh,UP65LT8638,UP65LT8638cgs_harua240722084929,78,42,Reached,Scheduling Engine,7/22/2024 5:21,NULL,8/21/2024 8:44
296,332rameshwar240722105450,1782,cgs_harua,rameshwar,UP80HT5139,UP80HT5139cgs_harua240722095149,76,49,Reached,Scheduling Engine,7/22/2024 5:24,NULL,8/21/2024 8:44
297,333vishnu240722111857,1786,cgs_harua,vishnu,UP80HT5144,UP80HT5144cgs_harua240722101113,28,20,Reached,Scheduling Engine,7/22/2024 5:49,NULL,8/21/2024 8:44
298,335cholapur240722122407,1801,cgs_harua,cholapur,UP65LT8640,UP65LT8640cgs_harua240722110315,22,14,Reached,Scheduling Engine,7/22/2024 6:55,NULL,8/21/2024 8:44
299,336suresh240722124727,1809,cgs_harua,suresh,UP80HT4944,UP80HT4944cgs_harua240722112943,78,42,Reached,Scheduling Engine,7/22/2024 7:17,NULL,8/21/2024 8:44
300,341cholapur240722022353,1822,cgs_harua,suresh,UP80HT5397,UP80HT5397cgs_harua240722123110,78,42,Reached,Scheduling Engine,7/22/2024 8:54,NULL,8/21/2024 8:44
301,342rameshwar240722023756,1826,cgs_harua,rameshwar,UP65KT8526,UP65KT8526cgs_harua240722124346,76,49,Reached,Scheduling Engine,7/22/2024 9:08,NULL,8/21/2024 8:44
302,343lala_auto240722023834,1837,upsidc,lala_auto,UP80HT4943,UP80HT4943upsidc240722013226,50,37,Reached,Scheduling Engine,7/22/2024 9:08,NULL,8/21/2024 8:44
